booking_id,e_id,customer_id,num_tickets,price,booking_date,booking_time,booking_label
526,1803,896,9,270,2017-06-24,11:08:00,YES
527,1614,437,2,80,2017-04-24,06:08:00,YES
528,1009,297,3,75,2017-04-21,16:54:00,YES
529,728,139,10,500,2017-04-15,19:03:00,YES
530,1726,874,5,175,2017-05-02,03:05:00,YES
531,691,343,9,270,2017-01-28,16:43:00,YES
532,584,250,3,90,2017-07-01,04:58:00,YES
533,573,910,9,270,2017-05-17,09:08:00,YES
534,692,253,5,150,2017-01-08,22:45:00,YES
535,444,918,6,240,2017-02-22,09:40:00,YES
536,543,56,6,240,2017-06-20,15:52:00,YES
537,491,267,9,315,2017-02-18,19:59:00,YES
538,258,706,1,40,2017-03-05,02:43:00,YES
539,1690,215,6,240,2017-07-09,20:28:00,YES
540,1266,810,10,250,2017-02-15,20:36:00,YES
541,1299,118,7,315,2017-05-07,05:22:00,YES
542,1595,806,3,105,2017-03-10,10:31:00,YES
543,1900,316,5,250,2017-01-31,21:51:00,YES
544,1949,422,2,40,2017-07-21,10:48:00,YES
545,1045,868,2,90,2017-04-19,22:15:00,YES
546,1331,767,8,160,2017-05-16,05:13:00,YES
547,1949,917,5,100,2017-06-14,01:31:00,YES
548,950,604,4,100,2017-03-20,00:02:00,YES
549,1868,560,7,140,2017-03-07,17:25:00,YES
550,719,756,9,180,2017-04-19,00:58:00,YES
551,808,617,2,70,2017-05-19,13:14:00,YES
552,1049,129,2,90,2017-01-09,05:01:00,YES
553,629,151,9,180,2017-06-13,10:21:00,YES
554,808,178,3,105,2017-03-04,06:01:00,YES
555,1009,297,8,200,2017-03-20,09:39:00,YES
556,1714,14,6,120,2017-06-05,23:53:00,YES
557,960,80,2,60,2017-02-08,03:30:00,YES
558,380,723,1,25,2017-01-08,00:33:00,YES
559,1957,71,5,100,2017-04-30,22:10:00,YES
560,1035,878,9,270,2017-04-08,06:18:00,YES
561,362,598,9,405,2017-04-26,04:38:00,YES
562,832,100,5,100,2017-05-22,18:43:00,YES
563,431,287,2,90,2017-04-30,23:12:00,YES
564,653,821,5,225,2017-03-18,00:05:00,YES
565,48,627,5,225,2017-02-14,19:43:00,YES
566,794,687,6,150,2017-03-11,16:01:00,YES
567,1796,58,9,270,2017-06-06,17:22:00,YES
568,1920,478,10,250,2017-07-06,20:20:00,YES
569,605,653,5,250,2017-06-02,04:54:00,YES
570,1400,694,3,75,2017-03-18,07:19:00,YES
571,1066,59,9,405,2017-03-05,02:50:00,YES
572,938,305,3,135,2017-02-03,15:33:00,YES
573,1654,56,10,200,2017-05-20,03:25:00,YES
574,129,297,10,250,2017-05-02,22:18:00,YES
575,1285,374,2,60,2017-03-27,07:06:00,YES
576,1992,514,1,50,2017-06-27,22:12:00,YES
577,1471,204,2,100,2017-06-26,00:48:00,YES
578,1135,314,4,120,2017-05-02,07:26:00,YES
579,500,123,3,135,2017-05-01,02:22:00,YES
580,1339,243,8,320,2017-01-22,18:31:00,YES
581,748,270,2,100,2017-06-11,09:25:00,YES
582,1674,632,5,150,2017-06-16,14:10:00,YES
583,890,352,2,90,2017-07-25,11:16:00,YES
584,754,618,2,70,2017-04-22,06:15:00,YES
585,1202,415,7,280,2017-03-13,15:57:00,YES
586,1904,911,10,200,2017-02-25,12:23:00,YES
587,1958,580,1,40,2017-07-31,13:49:00,YES
588,906,990,10,250,2017-04-05,08:32:00,YES
589,239,875,6,240,2017-03-01,01:58:00,YES
590,554,420,5,125,2017-06-04,17:26:00,YES
591,147,892,9,270,2017-07-17,14:54:00,YES
592,1606,59,3,135,2017-05-29,01:45:00,YES
593,610,256,9,315,2017-04-28,17:18:00,YES
594,1997,304,1,25,2017-04-21,16:18:00,YES
595,1902,451,2,40,2017-05-02,20:13:00,YES
596,545,520,9,360,2017-03-15,18:43:00,YES
597,1848,886,1,20,2017-05-29,04:53:00,YES
598,199,49,10,300,2017-04-01,20:02:00,YES
599,929,108,5,100,2017-04-25,09:27:00,YES
600,809,231,7,140,2017-01-14,17:20:00,YES
601,1054,3,6,270,2017-01-09,22:28:00,YES
602,359,485,1,20,2017-06-16,23:08:00,YES
603,1554,106,8,280,2017-04-28,04:10:00,YES
604,460,346,2,60,2017-04-10,20:32:00,YES
605,1201,574,4,200,2017-03-20,14:25:00,YES
606,507,607,7,175,2017-04-05,19:45:00,YES
607,904,816,9,450,2017-07-14,20:56:00,YES
608,1939,8,5,100,2017-06-14,02:21:00,YES
609,905,32,3,135,2017-03-27,07:03:00,YES
610,1691,803,4,140,2017-04-01,02:42:00,YES
611,536,163,3,105,2017-03-21,01:15:00,YES
612,794,37,2,50,2017-06-24,17:41:00,YES
613,182,523,8,240,2017-03-29,12:21:00,YES
614,673,548,1,35,2017-01-31,23:08:00,YES
615,772,642,9,450,2017-03-19,02:31:00,YES
616,1731,867,5,200,2017-07-14,16:13:00,YES
617,59,7,9,405,2017-03-17,13:34:00,YES
618,243,657,2,90,2017-01-06,16:16:00,YES
619,533,632,8,320,2017-05-04,01:16:00,YES
620,850,872,4,160,2017-06-06,06:50:00,YES
621,1584,739,4,160,2017-05-04,15:12:00,YES
622,770,9,3,75,2017-05-28,23:59:00,YES
623,242,991,6,210,2017-07-23,09:40:00,YES
624,995,539,1,35,2017-04-12,06:56:00,YES
625,811,837,1,45,2017-03-26,18:56:00,YES
626,816,571,9,405,2017-04-30,06:32:00,YES
627,1516,917,10,400,2017-01-25,11:39:00,YES
628,705,368,8,200,2017-02-03,10:57:00,YES
629,351,131,6,270,2017-04-26,02:18:00,YES
630,869,685,4,200,2017-03-23,02:13:00,YES
631,1023,429,5,175,2017-01-21,11:02:00,YES
632,1824,478,8,200,2017-05-31,22:33:00,YES
633,1418,414,4,180,2017-05-25,18:38:00,YES
634,494,134,8,240,2017-01-07,23:29:00,YES
635,893,380,4,100,2017-03-10,02:46:00,YES
636,1002,960,4,140,2017-05-04,15:33:00,YES
637,854,296,8,360,2017-04-24,14:58:00,YES
638,97,958,6,300,2017-07-12,13:31:00,YES
639,1375,600,3,105,2017-07-06,14:58:00,YES
640,1221,810,2,40,2017-03-18,10:48:00,YES
641,1678,685,1,20,2017-01-29,23:39:00,YES
642,382,822,5,150,2017-02-01,14:06:00,YES
643,953,993,3,60,2017-02-09,10:47:00,YES
644,23,978,5,175,2017-05-25,21:26:00,YES
645,829,89,7,280,2017-04-21,00:52:00,YES
646,519,946,7,280,2017-01-11,03:36:00,YES
647,419,190,8,160,2017-01-21,22:02:00,YES
648,875,336,2,100,2017-07-09,20:24:00,YES
649,1213,775,7,245,2017-05-09,16:04:00,YES
650,1110,834,2,70,2017-07-26,00:41:00,YES
651,50,797,5,150,2017-03-25,12:38:00,YES
652,951,840,2,60,2017-06-18,05:00:00,YES
653,405,969,4,160,2017-01-18,03:38:00,YES
654,1624,189,10,500,2017-06-22,11:32:00,YES
655,475,181,7,210,2017-06-18,21:56:00,YES
656,1137,930,10,450,2017-05-08,04:52:00,YES
657,748,530,3,150,2017-07-29,23:22:00,YES
658,68,777,2,60,2017-03-25,11:23:00,YES
659,716,960,6,150,2017-06-08,16:32:00,YES
660,1391,452,5,125,2017-03-29,18:29:00,YES
661,968,903,5,100,2017-03-28,20:01:00,YES
662,1193,43,10,450,2017-06-09,17:32:00,YES
663,1853,364,3,135,2017-01-07,03:18:00,YES
664,1183,788,6,240,2017-02-17,18:37:00,YES
665,298,708,5,250,2017-02-21,15:56:00,YES
666,900,794,4,180,2017-07-01,13:37:00,YES
667,1225,918,2,50,2017-07-02,21:43:00,YES
668,1791,898,10,200,2017-02-07,06:32:00,YES
669,1831,70,9,270,2017-06-23,21:19:00,YES
670,1227,505,4,180,2017-05-18,10:41:00,YES
671,68,266,1,30,2017-02-21,11:33:00,YES
672,1951,701,2,60,2017-03-26,00:41:00,YES
673,252,76,6,150,2017-02-19,00:54:00,YES
674,176,521,9,450,2017-04-08,20:06:00,YES
675,1681,966,10,450,2017-01-31,09:37:00,YES
676,880,131,9,225,2017-03-11,04:26:00,YES
677,1598,685,6,120,2017-05-18,23:20:00,YES
678,1598,717,4,80,2017-01-02,19:38:00,YES
679,390,521,2,70,2017-03-10,17:21:00,YES
680,368,922,6,150,2017-06-17,01:13:00,YES
681,635,496,8,280,2017-01-05,15:18:00,YES
682,1005,563,6,270,2017-06-04,18:53:00,YES
683,512,173,4,180,2017-07-31,04:52:00,YES
684,1392,468,1,20,2017-06-01,15:18:00,YES
685,1834,981,3,120,2017-06-19,14:39:00,YES
686,1612,988,10,500,2017-05-30,04:13:00,YES
687,475,904,8,240,2017-06-11,08:16:00,YES
688,1763,396,3,135,2017-02-14,02:21:00,YES
689,1194,795,7,280,2017-04-07,02:40:00,YES
690,117,467,8,400,2017-04-19,11:07:00,YES
691,413,421,7,210,2017-05-30,01:29:00,YES
692,1509,668,3,105,2017-02-20,01:29:00,YES
693,1722,572,4,200,2017-01-25,19:51:00,YES
694,619,91,8,280,2017-04-02,10:26:00,YES
695,142,88,3,120,2017-07-14,22:42:00,YES
696,846,123,1,20,2017-04-02,09:28:00,YES
697,1346,101,4,160,2017-01-05,01:55:00,YES
698,1620,638,8,160,2017-04-07,11:46:00,YES
699,1394,46,2,90,2017-03-11,14:55:00,YES
700,1714,281,7,140,2017-01-06,05:55:00,YES
701,1979,924,10,450,2017-01-16,08:32:00,YES
702,1301,450,7,280,2017-04-01,23:20:00,YES
703,1294,627,3,105,2017-02-10,15:55:00,YES
704,1941,288,7,210,2017-01-12,16:47:00,YES
705,1346,896,3,120,2017-05-27,00:27:00,YES
706,754,974,4,140,2017-07-09,20:42:00,YES
707,1225,238,8,200,2017-03-08,18:08:00,YES
708,1856,103,5,200,2017-07-01,08:57:00,YES
709,643,99,1,50,2017-03-16,23:09:00,YES
710,1003,919,7,245,2017-04-04,04:41:00,YES
711,1021,61,6,300,2017-01-21,13:31:00,YES
712,1463,226,10,450,2017-06-24,15:20:00,YES
713,572,558,7,280,2017-02-26,02:09:00,YES
714,1767,234,8,360,2017-04-18,06:29:00,YES
715,1376,364,8,240,2017-05-25,18:15:00,YES
716,1924,696,2,50,2017-07-03,21:30:00,YES
717,1645,30,10,300,2017-06-04,09:02:00,YES
718,584,319,5,150,2017-06-28,07:30:00,YES
719,1216,659,10,450,2017-06-04,19:32:00,YES
720,488,160,6,180,2017-05-13,12:10:00,YES
721,853,643,4,100,2017-05-29,00:30:00,YES
722,313,155,4,160,2017-03-22,17:41:00,YES
723,163,590,7,175,2017-03-17,23:19:00,YES
724,1745,827,2,80,2017-02-03,19:51:00,YES
725,1969,798,10,450,2017-03-21,14:44:00,YES
726,104,998,10,350,2017-02-22,09:23:00,YES
727,179,212,1,50,2017-07-27,12:34:00,YES
728,1432,495,7,175,2017-06-01,03:11:00,YES
729,451,254,7,280,2017-04-27,04:51:00,YES
730,75,877,2,100,2017-04-22,23:44:00,YES
731,396,644,5,200,2017-05-10,18:30:00,YES
732,900,364,9,405,2017-05-11,19:11:00,YES
733,1171,794,10,200,2017-06-19,04:56:00,YES
734,1325,652,8,280,2017-05-06,09:33:00,YES
735,1806,559,2,90,2017-05-14,05:07:00,YES
736,611,983,5,175,2017-01-17,07:41:00,YES
737,1407,369,10,300,2017-01-04,18:25:00,YES
738,278,821,4,180,2017-06-15,05:25:00,YES
739,163,855,3,75,2017-04-14,08:09:00,YES
740,1781,194,1,50,2017-07-15,06:57:00,YES
741,1253,627,8,360,2017-04-30,02:15:00,YES
742,20,387,4,80,2017-03-26,02:01:00,YES
743,464,463,3,135,2017-04-29,16:59:00,YES
744,1804,962,6,270,2017-02-06,02:45:00,YES
745,1916,565,4,200,2017-03-14,08:00:00,YES
746,1643,855,5,250,2017-06-16,06:56:00,YES
747,980,891,2,70,2017-03-22,15:00:00,YES
748,314,861,10,300,2017-05-25,07:31:00,YES
749,871,80,3,105,2017-02-12,23:09:00,YES
750,695,547,4,140,2017-03-29,13:06:00,YES
751,640,861,9,225,2017-06-02,21:57:00,YES
752,516,875,2,90,2017-06-09,22:28:00,YES
753,963,102,8,160,2017-03-01,08:07:00,YES
754,532,346,9,180,2017-02-23,20:41:00,YES
755,1726,306,6,210,2017-04-03,11:16:00,YES
756,668,121,10,500,2017-03-16,05:36:00,YES
757,1748,795,6,270,2017-02-08,10:03:00,YES
758,708,933,6,300,2017-07-16,17:22:00,YES
759,214,727,1,30,2017-04-15,04:59:00,YES
760,1992,295,7,350,2017-05-18,16:43:00,YES
761,1806,641,6,270,2017-05-16,12:08:00,YES
762,895,928,1,25,2017-02-19,02:19:00,YES
763,986,972,9,315,2017-01-01,03:56:00,YES
764,1922,989,9,450,2017-06-12,23:24:00,YES
765,1608,50,7,350,2017-06-18,10:47:00,YES
766,101,31,10,350,2017-01-15,03:58:00,YES
767,165,126,1,30,2017-03-23,22:50:00,YES
768,1139,730,1,25,2017-03-28,09:22:00,YES
769,701,95,4,120,2017-03-04,17:22:00,YES
770,1041,124,9,180,2017-01-21,09:21:00,YES
771,271,233,10,400,2017-01-27,15:52:00,YES
772,696,271,6,300,2017-06-13,09:56:00,YES
773,485,17,9,450,2017-05-08,18:22:00,YES
774,722,157,9,270,2017-02-11,14:12:00,YES
775,1752,470,8,320,2017-01-04,03:15:00,YES
776,1787,949,1,35,2017-05-23,17:27:00,YES
777,1076,341,5,175,2017-05-26,18:11:00,YES
778,1261,167,3,135,2017-02-21,00:51:00,YES
779,28,359,1,40,2017-05-14,16:32:00,YES
780,353,314,1,25,2017-04-13,08:02:00,YES
781,583,68,9,450,2017-01-09,09:57:00,YES
782,684,557,3,135,2017-04-11,15:18:00,YES
783,835,837,10,450,2017-01-15,05:50:00,YES
784,680,731,1,25,2017-05-26,09:41:00,YES
785,1768,275,8,360,2017-04-02,21:45:00,YES
786,299,770,5,175,2017-01-30,00:24:00,YES
787,822,60,9,360,2017-06-12,10:19:00,YES
788,738,376,2,50,2017-04-12,23:27:00,YES
789,186,391,6,120,2017-02-20,09:08:00,YES
790,438,492,1,40,2017-07-29,05:04:00,YES
791,669,725,8,400,2017-01-06,05:40:00,YES
792,921,695,7,280,2017-06-13,16:35:00,YES
793,1027,468,8,160,2017-05-25,23:56:00,YES
794,1581,636,4,180,2017-01-07,10:40:00,YES
795,582,876,9,315,2017-05-01,00:18:00,YES
796,127,600,9,450,2017-04-02,07:46:00,YES
797,1083,518,2,40,2017-04-11,13:01:00,YES
798,402,930,10,250,2017-01-07,09:11:00,YES
799,1787,397,10,350,2017-04-16,07:01:00,YES
800,210,168,3,60,2017-02-05,04:12:00,YES
801,131,398,9,405,2017-02-06,17:49:00,YES
802,932,309,7,210,2017-05-22,20:49:00,YES
803,1736,994,3,120,2017-05-22,05:19:00,YES
804,1126,161,10,400,2017-01-28,19:52:00,YES
805,1247,75,9,450,2017-07-15,12:32:00,YES
806,1976,759,4,100,2017-02-05,00:10:00,YES
807,471,812,10,400,2017-06-14,15:15:00,YES
808,556,552,6,120,2017-04-11,23:23:00,YES
809,473,252,10,250,2017-04-06,07:28:00,YES
810,940,680,9,360,2017-02-26,08:41:00,YES
811,1127,727,3,75,2017-07-20,09:46:00,YES
812,1729,400,8,360,2017-07-09,13:51:00,YES
813,1179,52,5,200,2017-01-18,04:05:00,YES
814,217,157,6,270,2017-07-30,18:36:00,YES
815,250,565,5,175,2017-01-05,04:39:00,YES
816,715,595,5,100,2017-01-16,07:46:00,YES
817,1561,108,1,25,2017-05-01,02:13:00,YES
818,1932,913,3,120,2017-04-10,18:10:00,YES
819,929,430,7,140,2017-02-16,04:23:00,YES
820,174,874,4,200,2017-07-13,03:26:00,YES
821,1675,345,5,175,2017-04-27,00:23:00,YES
822,1439,823,2,100,2017-07-21,03:27:00,YES
823,608,537,3,90,2017-07-15,03:27:00,YES
824,148,403,10,350,2017-06-20,00:40:00,YES
825,794,630,9,225,2017-02-12,00:47:00,YES
826,512,508,1,45,2017-06-01,09:48:00,YES
827,1965,582,6,300,2017-04-07,19:04:00,YES
828,1955,440,5,175,2017-01-17,18:51:00,YES
829,225,835,6,270,2017-01-18,20:03:00,YES
830,1357,200,10,300,2017-03-25,04:24:00,YES
831,353,320,2,50,2017-04-16,21:36:00,YES
832,1912,875,10,300,2017-06-03,10:27:00,YES
833,2000,300,5,225,2017-05-17,14:45:00,YES
834,978,295,9,405,2017-04-21,05:43:00,YES
835,1955,723,3,105,2017-05-23,12:52:00,YES
836,7,542,2,80,2017-03-30,09:00:00,YES
837,959,319,7,280,2017-07-14,02:05:00,YES
838,1466,393,8,200,2017-07-01,09:44:00,YES
839,936,392,7,175,2017-07-02,18:57:00,YES
840,1814,558,2,100,2017-03-24,00:10:00,YES
841,978,452,5,225,2017-03-09,05:02:00,YES
842,181,407,2,80,2017-04-17,01:07:00,YES
843,785,571,3,150,2017-02-04,01:24:00,YES
844,1522,278,8,280,2017-01-28,20:07:00,YES
845,608,585,9,270,2017-06-27,03:36:00,YES
846,1466,74,10,250,2017-07-04,15:28:00,YES
847,1910,607,8,200,2017-01-10,03:57:00,YES
848,695,924,10,350,2017-01-22,07:36:00,YES
849,82,131,8,240,2017-05-24,16:58:00,YES
850,621,92,4,200,2017-02-28,16:13:00,YES
851,664,751,2,40,2017-04-06,12:46:00,YES
852,1537,694,4,200,2017-07-03,15:28:00,YES
853,1904,863,1,20,2017-04-02,03:36:00,YES
854,1838,501,6,240,2017-02-13,13:20:00,YES
855,42,450,3,75,2017-03-26,04:37:00,YES
856,1496,952,5,125,2017-01-11,09:49:00,YES
857,557,561,7,175,2017-07-01,22:12:00,YES
858,1212,694,6,240,2017-02-07,03:33:00,YES
859,51,375,9,450,2017-04-21,19:36:00,YES
860,806,707,8,400,2017-05-11,13:29:00,YES
861,1617,90,8,400,2017-06-04,06:14:00,YES
862,1473,368,3,90,2017-04-06,03:21:00,YES
863,396,757,5,200,2017-03-22,18:21:00,YES
864,38,510,7,315,2017-03-20,01:43:00,YES
865,433,716,1,40,2017-07-20,03:42:00,YES
866,100,24,5,225,2017-02-13,14:21:00,YES
867,1178,232,5,125,2017-03-22,23:17:00,YES
868,836,735,2,80,2017-01-13,00:13:00,YES
869,836,256,9,360,2017-06-05,13:24:00,YES
870,859,893,3,105,2017-02-05,03:58:00,YES
871,1377,508,6,180,2017-05-02,09:43:00,YES
872,1180,46,8,400,2017-04-23,10:11:00,YES
873,153,584,2,80,2017-03-22,04:10:00,YES
874,932,103,7,210,2017-02-20,20:58:00,YES
875,1180,630,1,50,2017-01-05,06:06:00,YES
876,1315,393,5,250,2017-01-13,18:32:00,YES
877,1911,884,9,315,2017-07-29,12:30:00,YES
878,144,856,9,180,2017-06-19,15:17:00,YES
879,1304,798,4,100,2017-07-21,06:22:00,YES
880,752,727,3,135,2017-01-12,14:44:00,YES
881,489,279,4,180,2017-05-19,04:04:00,YES
882,1314,801,10,400,2017-06-07,20:48:00,YES
883,79,461,2,40,2017-07-30,02:58:00,YES
884,737,631,6,120,2017-03-22,09:31:00,YES
885,894,431,4,180,2017-02-20,20:51:00,YES
886,555,280,1,50,2017-05-03,18:46:00,YES
887,1754,398,1,40,2017-05-13,01:00:00,YES
888,1328,810,9,315,2017-07-21,11:23:00,YES
889,886,429,7,315,2017-01-26,12:14:00,YES
890,1218,993,8,400,2017-03-08,20:53:00,YES
891,365,646,10,400,2017-03-27,06:59:00,YES
892,148,299,10,350,2017-01-29,01:37:00,YES
893,85,871,1,35,2017-03-01,05:31:00,YES
894,557,943,3,75,2017-07-30,21:38:00,YES
895,1480,390,3,75,2017-05-26,03:06:00,YES
896,50,461,5,150,2017-06-22,13:28:00,YES
897,1262,448,3,75,2017-05-09,22:01:00,YES
898,1402,68,10,300,2017-01-27,11:36:00,YES
899,1450,12,10,350,2017-01-19,22:45:00,YES
900,814,508,3,60,2017-02-11,15:29:00,YES
901,1580,551,7,280,2017-02-17,18:03:00,YES
902,1729,2,9,405,2017-06-13,03:30:00,YES
903,800,480,5,100,2017-04-11,07:00:00,YES
904,1423,999,6,120,2017-01-11,02:34:00,YES
905,887,416,3,150,2017-03-13,19:12:00,YES
906,68,939,9,270,2017-03-08,23:30:00,YES
907,650,653,3,105,2017-05-19,23:59:00,YES
908,148,473,9,315,2017-06-02,07:50:00,YES
909,755,911,6,210,2017-03-25,05:32:00,YES
910,1410,789,4,140,2017-02-10,05:53:00,YES
911,35,209,9,270,2017-04-11,09:14:00,YES
912,1666,99,8,240,2017-05-25,00:57:00,YES
913,404,270,4,200,2017-06-04,19:55:00,YES
914,592,832,3,90,2017-06-10,12:22:00,YES
915,1337,677,2,90,2017-03-27,16:45:00,YES
916,1619,601,3,90,2017-03-08,04:43:00,YES
917,886,777,7,315,2017-04-01,12:30:00,YES
918,1579,632,8,240,2017-01-04,21:36:00,YES
919,153,760,10,400,2017-03-28,11:16:00,YES
920,367,48,9,405,2017-02-03,04:02:00,YES
921,641,619,4,80,2017-07-21,04:20:00,YES
922,577,970,8,240,2017-06-15,14:37:00,YES
923,1515,510,7,175,2017-07-06,19:56:00,YES
924,1454,554,4,160,2017-05-28,10:02:00,YES
925,237,817,10,300,2017-01-01,17:19:00,YES
926,663,159,9,450,2017-04-20,10:46:00,YES
927,866,885,4,200,2017-05-08,21:02:00,YES
928,863,967,1,25,2017-04-25,11:19:00,YES
929,1040,546,1,35,2017-03-07,16:57:00,YES
930,1610,721,9,360,2017-06-15,00:26:00,YES
931,1082,236,1,35,2017-01-10,18:17:00,YES
932,1498,469,6,210,2017-04-10,05:31:00,YES
933,1471,375,2,100,2017-01-23,23:41:00,YES
934,342,182,5,200,2017-02-15,19:03:00,YES
935,1246,174,4,160,2017-01-07,05:26:00,YES
936,369,150,10,400,2017-05-19,05:53:00,YES
937,1559,939,10,450,2017-05-12,03:28:00,YES
938,1475,435,2,60,2017-07-31,17:54:00,YES
939,369,674,10,400,2017-03-12,18:21:00,YES
940,162,47,9,315,2017-01-21,12:25:00,YES
941,1702,539,9,405,2017-02-17,02:40:00,YES
942,1155,504,6,270,2017-07-18,12:05:00,YES
943,1284,248,6,180,2017-02-13,16:17:00,YES
944,821,19,5,200,2017-03-06,12:35:00,YES
945,870,465,5,250,2017-01-07,16:37:00,YES
946,708,260,5,250,2017-04-10,06:47:00,YES
947,1746,726,4,200,2017-05-25,09:01:00,YES
948,834,584,10,250,2017-05-01,06:01:00,YES
949,1977,773,10,450,2017-01-09,08:37:00,YES
950,1080,221,4,100,2017-06-12,16:34:00,YES
951,1849,121,1,40,2017-04-20,03:43:00,YES
952,1857,188,9,270,2017-02-24,15:23:00,YES
953,1972,823,6,180,2017-03-01,11:19:00,YES
954,411,420,7,245,2017-07-21,08:23:00,YES
955,232,401,4,100,2017-04-21,00:51:00,YES
956,891,846,5,250,2017-04-07,04:50:00,YES
957,930,247,10,250,2017-07-17,15:40:00,YES
958,79,647,1,20,2017-04-15,22:35:00,YES
959,281,24,10,250,2017-01-17,09:24:00,YES
960,1320,575,8,360,2017-01-30,03:23:00,YES
961,875,211,2,100,2017-05-02,18:43:00,YES
962,1457,821,1,35,2017-06-09,07:44:00,YES
963,1343,726,9,225,2017-02-16,17:51:00,YES
964,1427,972,2,90,2017-07-04,02:06:00,YES
965,1604,436,7,315,2017-05-14,22:54:00,YES
966,1185,966,10,400,2017-03-10,17:57:00,YES
967,93,785,9,360,2017-05-19,02:14:00,YES
968,594,495,2,80,2017-05-03,13:10:00,YES
969,749,719,10,200,2017-01-09,16:21:00,YES
970,1393,487,1,45,2017-03-22,12:09:00,YES
971,568,457,1,25,2017-03-15,08:35:00,YES
972,1992,534,8,400,2017-06-06,22:09:00,YES
973,1066,181,10,450,2017-07-26,05:58:00,YES
974,1553,293,4,140,2017-07-01,06:39:00,YES
975,205,40,1,20,2017-05-23,07:40:00,YES
976,1108,883,8,400,2017-05-10,15:57:00,YES
977,908,998,10,350,2017-04-02,03:25:00,YES
978,1443,704,9,405,2017-06-29,16:53:00,YES
979,1702,40,8,360,2017-07-30,20:03:00,YES
980,312,17,4,120,2017-07-30,23:27:00,YES
981,980,525,5,175,2017-05-21,22:12:00,YES
982,1456,984,7,280,2017-04-06,00:17:00,YES
983,64,347,4,100,2017-02-10,18:18:00,YES
984,1108,174,7,350,2017-05-17,02:41:00,YES
985,1,499,2,40,2017-01-31,15:54:00,YES
986,88,456,8,160,2017-02-25,03:42:00,YES
987,852,381,7,350,2017-07-22,15:25:00,YES
988,627,593,4,180,2017-03-02,14:45:00,YES
989,83,519,4,180,2017-02-17,09:43:00,YES
990,349,396,2,40,2017-03-21,21:02:00,YES
991,375,911,2,50,2017-01-18,23:47:00,YES
992,1594,17,6,240,2017-03-19,06:36:00,YES
993,1141,744,6,120,2017-07-04,05:34:00,YES
994,663,652,6,300,2017-04-02,10:18:00,YES
995,1020,528,7,315,2017-04-20,02:58:00,YES
996,738,523,3,75,2017-01-02,02:30:00,YES
997,71,692,8,280,2017-05-17,22:01:00,YES
998,600,15,8,240,2017-06-27,21:50:00,YES
999,1693,927,1,20,2017-03-03,08:45:00,YES
1000,1082,267,9,315,2017-01-01,23:53:00,YES
1001,1685,166,6,210,2017-06-17,20:32:00,YES
1002,1749,57,4,160,2017-05-08,08:43:00,YES
1003,133,710,9,360,2017-03-10,09:45:00,YES
1004,1693,850,4,80,2017-07-05,22:24:00,YES
1005,87,571,5,200,2017-07-19,23:56:00,YES
1006,1569,23,6,300,2017-02-04,23:59:00,YES
1007,1677,992,8,160,2017-07-22,00:56:00,YES
1008,1945,842,6,150,2017-04-01,00:22:00,YES
1009,422,401,8,400,2017-05-15,06:33:00,YES
1010,567,30,2,60,2017-02-19,12:28:00,YES
1011,1842,479,7,315,2017-06-09,20:51:00,YES
1012,797,602,6,270,2017-02-04,23:05:00,YES
1013,1554,772,1,35,2017-05-01,01:15:00,YES
1014,548,643,2,50,2017-05-16,03:32:00,YES
1015,799,877,9,180,2017-06-18,18:04:00,YES
1016,1289,273,7,140,2017-01-20,19:30:00,YES
1017,417,670,10,200,2017-02-21,12:23:00,YES
1018,661,40,7,315,2017-03-24,19:47:00,YES
1019,293,231,5,250,2017-03-17,10:40:00,YES
1020,1602,81,8,320,2017-02-27,13:28:00,YES
1021,1219,723,7,280,2017-06-22,19:55:00,YES
1022,1721,29,7,315,2017-05-15,16:43:00,YES
1023,37,471,10,450,2017-05-20,04:19:00,YES
1024,1182,12,6,210,2017-06-16,20:42:00,YES
1025,994,76,5,125,2017-07-07,00:46:00,YES
1026,1965,940,8,400,2017-01-31,10:27:00,YES
1027,5,815,8,400,2017-05-04,01:45:00,YES
1028,1417,405,4,120,2017-04-19,17:15:00,YES
1029,1516,580,1,40,2017-05-31,04:48:00,YES
1030,136,600,2,90,2017-03-27,13:30:00,YES
1031,133,684,6,240,2017-01-22,10:43:00,YES
1032,57,263,4,160,2017-04-06,10:08:00,YES
1033,19,607,10,400,2017-05-07,02:18:00,YES
1034,658,846,6,150,2017-05-28,07:51:00,YES
1035,564,921,2,40,2017-01-10,02:31:00,YES
1036,1734,740,7,245,2017-05-31,18:03:00,YES
1037,649,846,1,35,2017-03-27,17:04:00,YES
1038,997,320,9,450,2017-01-26,14:58:00,YES
1039,918,798,4,160,2017-05-28,11:16:00,YES
1040,1264,517,8,280,2017-03-26,11:02:00,YES
1041,1269,536,7,175,2017-06-03,05:46:00,YES
1042,1978,985,5,150,2017-03-05,07:48:00,YES
1043,1859,68,2,100,2017-01-15,01:14:00,YES
1044,84,620,8,320,2017-07-20,14:35:00,YES
1045,138,727,8,240,2017-03-03,03:44:00,YES
1046,1493,833,4,180,2017-03-01,14:36:00,YES
1047,19,289,2,80,2017-01-22,05:46:00,YES
1048,80,364,8,160,2017-02-17,09:57:00,YES
1049,1277,125,7,245,2017-04-23,04:03:00,YES
1050,1969,638,7,315,2017-07-28,05:59:00,YES
